,dado,data,partido,variavel
7170,2,2011-02-01,PRP,num_deputados
7171,100,2011-02-01,PRP,governismo
7172,100,2011-02-01,PRP,fidelidade_lider
7173,0,2011-02-01,PRP,dispersao
7174,91,2011-02-01,PTB,rice
7175,18,2011-02-01,PTB,num_deputados
7176,96,2011-02-01,PTB,governismo
7177,90,2011-02-01,PTB,fidelidade_lider
7178,4,2011-02-01,PTB,dispersao
7179,98,2011-02-01,PSB,rice
7180,27,2011-02-01,PSB,num_deputados
7181,99,2011-02-01,PSB,governismo
7182,96,2011-02-01,PSB,fidelidade_lider
7183,1,2011-02-01,PSB,dispersao
7184,71,2011-02-01,PSOL,rice
7185,3,2011-02-01,PSOL,num_deputados
7186,36,2011-02-01,PSOL,governismo
7187,83,2011-02-01,PSOL,fidelidade_lider
7188,4,2011-02-01,PSOL,dispersao
7189,42,2011-02-01,PHS,rice
7190,2,2011-02-01,PHS,num_deputados
7191,86,2011-02-01,PHS,governismo
7192,100,2011-02-01,PHS,fidelidade_lider
7193,7,2011-02-01,PHS,dispersao
7194,94,2011-02-01,PR,rice
7195,32,2011-02-01,PR,num_deputados
7196,97,2011-02-01,PR,governismo
7197,98,2011-02-01,PR,fidelidade_lider
7198,2,2011-02-01,PR,dispersao
7199,92,2011-02-01,DEM,rice
7200,33,2011-02-01,DEM,num_deputados
7201,59,2011-02-01,DEM,governismo
7202,93,2011-02-01,DEM,fidelidade_lider
7203,4,2011-02-01,DEM,dispersao
7204,100,2011-02-01,PRB,rice
7205,11,2011-02-01,PRB,num_deputados
7206,100,2011-02-01,PRB,governismo
7207,100,2011-02-01,PRB,fidelidade_lider
7208,0,2011-02-01,PRB,dispersao
7209,98,2011-02-01,PCdoB,rice
7210,13,2011-02-01,PCdoB,num_deputados
7211,99,2011-02-01,PCdoB,governismo
7212,100,2011-02-01,PCdoB,fidelidade_lider
7213,1,2011-02-01,PCdoB,dispersao
7214,72,2011-02-01,PMN,rice
7215,3,2011-02-01,PMN,num_deputados
7216,94,2011-02-01,PMN,governismo
7217,100,2011-02-01,PMN,fidelidade_lider
7218,5,2011-02-01,PMN,dispersao
7219,89,2011-02-01,PSDB,rice
7220,40,2011-02-01,PSDB,num_deputados
7221,55,2011-02-01,PSDB,governismo
7222,97,2011-02-01,PSDB,fidelidade_lider
7223,4,2011-02-01,PSDB,dispersao
7224,33,2011-02-01,PRTB,rice
7225,1,2011-02-01,PRTB,num_deputados
7226,100,2011-02-01,PRTB,governismo
7227,100,2011-02-01,PRTB,fidelidade_lider
7228,0,2011-02-01,PRTB,dispersao
7229,0,2011-02-01,PSL,rice
7230,1,2011-02-01,PSL,num_deputados
7231,100,2011-02-01,PSL,governismo
7232,100,2011-02-01,PSL,fidelidade_lider
7233,0,2011-02-01,PSL,dispersao
7234,93,2011-02-01,PP,rice
7235,35,2011-02-01,PP,num_deputados
7236,97,2011-02-01,PP,governismo
7237,93,2011-02-01,PP,fidelidade_lider
7238,3,2011-02-01,PP,dispersao
7239,0,2011-02-01,PTC,rice
7240,1,2011-02-01,PTC,num_deputados
7241,100,2011-02-01,PTC,governismo
7242,100,2011-02-01,PTC,fidelidade_lider
7243,0,2011-02-01,PTC,dispersao
7244,83,2011-02-01,PDT,rice
7245,24,2011-02-01,PDT,num_deputados
7246,92,2011-02-01,PDT,governismo
7247,94,2011-02-01,PDT,fidelidade_lider
7248,6,2011-02-01,PDT,dispersao
7249,100,2011-02-01,PTdoB,rice
7250,4,2011-02-01,PTdoB,num_deputados
7251,100,2011-02-01,PTdoB,governismo
7252,100,2011-02-01,PTdoB,fidelidade_lider
7253,0,2011-02-01,PTdoB,dispersao
7254,68,2015-10-01,PSC,rice
7255,9,2015-10-01,PSC,num_deputados
7256,49,2015-10-01,PSC,governismo
7257,64,2015-10-01,PSC,fidelidade_lider
7258,11,2015-10-01,PSC,dispersao
7259,91,2015-10-01,PT,rice
7260,52,2015-10-01,PT,num_deputados
7261,95,2015-10-01,PT,governismo
7262,95,2015-10-01,PT,fidelidade_lider
7263,3,2015-10-01,PT,dispersao
7264,75,2015-10-01,PMDB,rice
7265,52,2015-10-01,PMDB,num_deputados
7266,79,2015-10-01,PMDB,governismo
7267,90,2015-10-01,PMDB,fidelidade_lider
7268,10,2015-10-01,PMDB,dispersao
7269,81,2015-10-01,REDE,rice
7270,4,2015-10-01,REDE,num_deputados
7271,51,2015-10-01,REDE,governismo
7272,73,2015-10-01,REDE,fidelidade_lider
7273,4,2015-10-01,REDE,dispersao
7274,74,2015-10-01,PSD,rice
7275,27,2015-10-01,PSD,num_deputados
7276,74,2015-10-01,PSD,governismo
7277,90,2015-10-01,PSD,fidelidade_lider
7278,9,2015-10-01,PSD,dispersao
7279,79,2015-10-01,PRP,rice
7280,3,2015-10-01,PRP,num_deputados
7281,80,2015-10-01,PRP,governismo
7282,92,2015-10-01,PRP,fidelidade_lider
7283,4,2015-10-01,PRP,dispersao
7284,59,2015-10-01,PTB,rice
7285,19,2015-10-01,PTB,num_deputados
7286,68,2015-10-01,PTB,governismo
7287,80,2015-10-01,PTB,fidelidade_lider
7288,14,2015-10-01,PTB,dispersao
7289,52,2015-10-01,PV,rice
7290,6,2015-10-01,PV,num_deputados
7291,56,2015-10-01,PV,governismo
7292,85,2015-10-01,PV,fidelidade_lider
7293,14,2015-10-01,PV,dispersao
7294,69,2015-10-01,PSB,rice
7295,26,2015-10-01,PSB,num_deputados
7296,52,2015-10-01,PSB,governismo
7297,88,2015-10-01,PSB,fidelidade_lider
7298,11,2015-10-01,PSB,dispersao
7299,99,2015-10-01,PSOL,rice
7300,4,2015-10-01,PSOL,num_deputados
7301,46,2015-10-01,PSOL,governismo
7302,43,2015-10-01,PSOL,fidelidade_lider
7303,1,2015-10-01,PSOL,dispersao
7304,85,2015-10-01,PHS,rice
7305,4,2015-10-01,PHS,num_deputados
7306,81,2015-10-01,PHS,governismo
7307,87,2015-10-01,PHS,fidelidade_lider
7308,4,2015-10-01,PHS,dispersao
7309,82,2015-10-01,PR,rice
7310,26,2015-10-01,PR,num_deputados
7311,81,2015-10-01,PR,governismo
7312,93,2015-10-01,PR,fidelidade_lider
7313,7,2015-10-01,PR,dispersao
7314,70,2015-10-01,PSDC,rice
7315,2,2015-10-01,PSDC,num_deputados
7316,87,2015-10-01,PSDC,governismo
7317,93,2015-10-01,PSDC,fidelidade_lider
7318,3,2015-10-01,PSDC,dispersao
7319,80,2015-10-01,DEM,rice
7320,16,2015-10-01,DEM,num_deputados
7321,36,2015-10-01,DEM,governismo
7322,93,2015-10-01,DEM,fidelidade_lider
7323,7,2015-10-01,DEM,dispersao
7324,86,2015-10-01,PRB,rice
7325,16,2015-10-01,PRB,num_deputados
7326,83,2015-10-01,PRB,governismo
7327,95,2015-10-01,PRB,fidelidade_lider
7328,5,2015-10-01,PRB,dispersao
7329,79,2015-10-01,SDD,rice
7330,12,2015-10-01,SDD,num_deputados
7331,40,2015-10-01,SDD,governismo
7332,90,2015-10-01,SDD,fidelidade_lider
7333,8,2015-10-01,SDD,dispersao
7334,91,2015-10-01,PCdoB,rice
7335,12,2015-10-01,PCdoB,num_deputados
7336,82,2015-10-01,PCdoB,governismo
7337,96,2015-10-01,PCdoB,fidelidade_lider
7338,4,2015-10-01,PCdoB,dispersao
7339,58,2015-10-01,PMN,rice
7340,3,2015-10-01,PMN,num_deputados
7341,67,2015-10-01,PMN,governismo
7342,83,2015-10-01,PMN,fidelidade_lider
7343,10,2015-10-01,PMN,dispersao
7344,69,2015-10-01,PTN,rice
7345,4,2015-10-01,PTN,num_deputados
7346,81,2015-10-01,PTN,governismo
7347,84,2015-10-01,PTN,fidelidade_lider
7348,10,2015-10-01,PTN,dispersao
7349,92,2015-10-01,PSDB,rice
7350,43,2015-10-01,PSDB,num_deputados
7351,31,2015-10-01,PSDB,governismo
7352,97,2015-10-01,PSDB,fidelidade_lider
7353,3,2015-10-01,PSDB,dispersao
7354,0,2015-10-01,PRTB,rice
7355,1,2015-10-01,PRTB,num_deputados
7356,61,2015-10-01,PRTB,governismo
7357,77,2015-10-01,PRTB,fidelidade_lider
7358,0,2015-10-01,PRTB,dispersao
7359,0,2015-10-01,PSL,rice
7360,1,2015-10-01,PSL,num_deputados
7361,93,2015-10-01,PSL,governismo
7362,98,2015-10-01,PSL,fidelidade_lider
7363,0,2015-10-01,PSL,dispersao
7364,51,2015-10-01,PP,rice
7365,31,2015-10-01,PP,num_deputados
7366,62,2015-10-01,PP,governismo
7367,76,2015-10-01,PP,fidelidade_lider
7368,15,2015-10-01,PP,dispersao
7369,53,2015-10-01,PTC,rice
7370,2,2015-10-01,PTC,num_deputados
7371,84,2015-10-01,PTC,governismo
7372,89,2015-10-01,PTC,fidelidade_lider
7373,4,2015-10-01,PTC,dispersao
7374,83,2015-10-01,PDT,rice
7375,16,2015-10-01,PDT,num_deputados
7376,71,2015-10-01,PDT,governismo
7377,93,2015-10-01,PDT,fidelidade_lider
7378,6,2015-10-01,PDT,dispersao
7379,47,2015-10-01,PEN,rice
7380,2,2015-10-01,PEN,num_deputados
7381,76,2015-10-01,PEN,governismo
7382,90,2015-10-01,PEN,fidelidade_lider
7383,2,2015-10-01,PEN,dispersao
7384,92,2015-10-01,PPS,rice
7385,9,2015-10-01,PPS,num_deputados
7386,35,2015-10-01,PPS,governismo
7387,98,2015-10-01,PPS,fidelidade_lider
7388,3,2015-10-01,PPS,dispersao
7389,61,2015-10-01,PROS,rice
7390,10,2015-10-01,PROS,num_deputados
7391,77,2015-10-01,PROS,governismo
7392,83,2015-10-01,PROS,fidelidade_lider
7393,13,2015-10-01,PROS,dispersao
7394,93,2008-09-01,PSC,rice
7395,8,2008-09-01,PSC,num_deputados
7396,94,2008-09-01,PSC,governismo
7397,98,2008-09-01,PSC,fidelidade_lider
7398,3,2008-09-01,PSC,dispersao
7399,98,2008-09-01,PT,rice
7400,58,2008-09-01,PT,num_deputados
7401,99,2008-09-01,PT,governismo
7402,99,2008-09-01,PT,fidelidade_lider
7403,1,2008-09-01,PT,dispersao
7404,89,2008-09-01,PMDB,rice
7405,63,2008-09-01,PMDB,num_deputados
7406,94,2008-09-01,PMDB,governismo
7407,93,2008-09-01,PMDB,fidelidade_lider
7408,4,2008-09-01,PMDB,dispersao
7409,84,2008-09-01,PTB,rice
7410,14,2008-09-01,PTB,num_deputados
7411,88,2008-09-01,PTB,governismo
7412,92,2008-09-01,PTB,fidelidade_lider
7413,6,2008-09-01,PTB,dispersao
7414,87,2008-09-01,PV,rice
7415,9,2008-09-01,PV,num_deputados
7416,79,2008-09-01,PV,governismo
7417,96,2008-09-01,PV,fidelidade_lider
7418,4,2008-09-01,PV,dispersao
7419,88,2008-09-01,PSB,rice
7420,19,2008-09-01,PSB,num_deputados
7421,93,2008-09-01,PSB,governismo
7422,97,2008-09-01,PSB,fidelidade_lider
7423,4,2008-09-01,PSB,dispersao
7424,90,2008-09-01,PSOL,rice
7425,3,2008-09-01,PSOL,num_deputados
7426,48,2008-09-01,PSOL,governismo
7427,100,2008-09-01,PSOL,fidelidade_lider
7428,2,2008-09-01,PSOL,dispersao
7429,69,2008-09-01,PHS,rice
7430,2,2008-09-01,PHS,num_deputados
7431,95,2008-09-01,PHS,governismo
7432,2,2008-09-01,PHS,dispersao
7433,91,2008-09-01,PR,rice
7434,28,2008-09-01,PR,num_deputados
7435,94,2008-09-01,PR,governismo
7436,93,2008-09-01,PR,fidelidade_lider
7437,3,2008-09-01,PR,dispersao
7438,87,2008-09-01,DEM,rice
7439,29,2008-09-01,DEM,num_deputados
7440,64,2008-09-01,DEM,governismo
7441,97,2008-09-01,DEM,fidelidade_lider
7442,5,2008-09-01,DEM,dispersao
7443,81,2008-09-01,PRB,rice
7444,2,2008-09-01,PRB,num_deputados
7445,98,2008-09-01,PRB,governismo
7446,98,2008-09-01,PRB,fidelidade_lider
7447,1,2008-09-01,PRB,dispersao
7448,80,2008-09-01,PMN,rice
7449,3,2008-09-01,PMN,num_deputados
7450,96,2008-09-01,PMN,governismo
7451,98,2008-09-01,PMN,fidelidade_lider
7452,1,2008-09-01,PMN,dispersao
7453,93,2008-09-01,PSDB,rice
7454,33,2008-09-01,PSDB,num_deputados
7455,55,2008-09-01,PSDB,governismo
7456,98,2008-09-01,PSDB,fidelidade_lider
7457,2,2008-09-01,PSDB,dispersao
7458,0,2008-09-01,PRTB,rice
7459,1,2008-09-01,PRTB,num_deputados
7460,75,2008-09-01,PRTB,governismo
7461,100,2008-09-01,PRTB,fidelidade_lider
7462,0,2008-09-01,PRTB,dispersao
7463,85,2008-09-01,PP,rice
7464,28,2008-09-01,PP,num_deputados
7465,90,2008-09-01,PP,governismo
7466,94,2008-09-01,PP,fidelidade_lider
7467,5,2008-09-01,PP,dispersao
7468,0,2008-09-01,PTC,rice
7469,1,2008-09-01,PTC,num_deputados
7470,97,2008-09-01,PTC,governismo
7471,100,2008-09-01,PTC,fidelidade_lider
7472,0,2008-09-01,PTC,dispersao
7473,87,2008-09-01,PDT,rice
7474,18,2008-09-01,PDT,num_deputados
7475,93,2008-09-01,PDT,governismo
7476,95,2008-09-01,PDT,fidelidade_lider
7477,4,2008-09-01,PDT,dispersao
7478,0,2008-09-01,PTdoB,rice
7479,1,2008-09-01,PTdoB,num_deputados
7480,92,2008-09-01,PTdoB,governismo
7481,0,2008-09-01,PTdoB,dispersao
7482,83,2008-09-01,PPS,rice
7483,8,2008-09-01,PPS,num_deputados
7484,56,2008-09-01,PPS,governismo
7485,99,2008-09-01,PPS,fidelidade_lider
7486,6,2008-09-01,PPS,dispersao
7487,96,2012-10-01,PSC,rice
7488,10,2012-10-01,PSC,num_deputados
7489,71,2012-10-01,PSC,governismo
7490,98,2012-10-01,PSC,fidelidade_lider
7491,1,2012-10-01,PSC,dispersao
7492,99,2012-10-01,PT,rice
7493,60,2012-10-01,PT,num_deputados
7494,100,2012-10-01,PT,governismo
7495,99,2012-10-01,PT,fidelidade_lider
7496,0,2012-10-01,PT,dispersao
7497,95,2012-10-01,PMDB,rice
7498,49,2012-10-01,PMDB,num_deputados
7499,81,2012-10-01,PMDB,governismo
7500,97,2012-10-01,PMDB,fidelidade_lider
7501,2,2012-10-01,PMDB,dispersao
7502,90,2012-10-01,PSD,rice
7503,32,2012-10-01,PSD,num_deputados
7504,77,2012-10-01,PSD,governismo
7505,96,2012-10-01,PSD,fidelidade_lider
7506,4,2012-10-01,PSD,dispersao
7507,18,2012-10-01,PRP,rice
7508,1,2012-10-01,PRP,num_deputados
7509,83,2012-10-01,PRP,governismo
7510,75,2012-10-01,PRP,fidelidade_lider
7511,1,2012-10-01,PRP,dispersao
7512,84,2012-10-01,PTB,rice
7513,13,2012-10-01,PTB,num_deputados
7514,76,2012-10-01,PTB,governismo
7515,88,2012-10-01,PTB,fidelidade_lider
7516,6,2012-10-01,PTB,dispersao
7517,88,2012-10-01,PV,rice
7518,7,2012-10-01,PV,num_deputados
7519,85,2012-10-01,PV,governismo
7520,99,2012-10-01,PV,fidelidade_lider
7521,3,2012-10-01,PV,dispersao
7522,89,2012-10-01,PSB,rice
7523,19,2012-10-01,PSB,num_deputados
7524,92,2012-10-01,PSB,governismo
7525,95,2012-10-01,PSB,fidelidade_lider
7526,4,2012-10-01,PSB,dispersao
7527,94,2012-10-01,PSOL,rice
7528,3,2012-10-01,PSOL,num_deputados
7529,77,2012-10-01,PSOL,governismo
7530,92,2012-10-01,PSOL,fidelidade_lider
7531,2,2012-10-01,PSOL,dispersao
7532,0,2012-10-01,PHS,rice
7533,1,2012-10-01,PHS,num_deputados
7534,74,2012-10-01,PHS,governismo
7535,67,2012-10-01,PHS,fidelidade_lider
7536,0,2012-10-01,PHS,dispersao
7537,80,2012-10-01,PR,rice
7538,20,2012-10-01,PR,num_deputados
7539,71,2012-10-01,PR,governismo
7540,90,2012-10-01,PR,fidelidade_lider
7541,7,2012-10-01,PR,dispersao
7542,87,2012-10-01,DEM,rice
7543,18,2012-10-01,DEM,num_deputados
7544,66,2012-10-01,DEM,governismo
7545,92,2012-10-01,DEM,fidelidade_lider
7546,5,2012-10-01,DEM,dispersao
7547,95,2012-10-01,PRB,rice
7548,7,2012-10-01,PRB,num_deputados
7549,92,2012-10-01,PRB,governismo
7550,99,2012-10-01,PRB,fidelidade_lider
7551,1,2012-10-01,PRB,dispersao
7552,96,2012-10-01,PCdoB,rice
7553,9,2012-10-01,PCdoB,num_deputados
7554,98,2012-10-01,PCdoB,governismo
7555,100,2012-10-01,PCdoB,fidelidade_lider
7556,1,2012-10-01,PCdoB,dispersao
7557,44,2012-10-01,PMN,rice
7558,2,2012-10-01,PMN,num_deputados
7559,65,2012-10-01,PMN,governismo
7560,2,2012-10-01,PMN,dispersao
7561,83,2012-10-01,PSDB,rice
7562,32,2012-10-01,PSDB,num_deputados
7563,63,2012-10-01,PSDB,governismo
7564,99,2012-10-01,PSDB,fidelidade_lider
7565,5,2012-10-01,PSDB,dispersao
7566,0,2012-10-01,PRTB,rice
7567,1,2012-10-01,PRTB,num_deputados
7568,89,2012-10-01,PRTB,governismo
7569,67,2012-10-01,PRTB,fidelidade_lider
7570,0,2012-10-01,PRTB,dispersao
7571,0,2012-10-01,PSL,rice
7572,1,2012-10-01,PSL,num_deputados
7573,90,2012-10-01,PSL,governismo
7574,82,2012-10-01,PSL,fidelidade_lider
7575,0,2012-10-01,PSL,dispersao
7576,84,2012-10-01,PP,rice
7577,24,2012-10-01,PP,num_deputados
7578,83,2012-10-01,PP,governismo
7579,95,2012-10-01,PP,fidelidade_lider
7580,6,2012-10-01,PP,dispersao
7581,0,2012-10-01,PTC,rice
7582,1,2012-10-01,PTC,num_deputados
7583,100,2012-10-01,PTC,governismo
7584,100,2012-10-01,PTC,fidelidade_lider
7585,0,2012-10-01,PTC,dispersao
7586,80,2012-10-01,PDT,rice
7587,19,2012-10-01,PDT,num_deputados
7588,86,2012-10-01,PDT,governismo
7589,91,2012-10-01,PDT,fidelidade_lider
7590,6,2012-10-01,PDT,dispersao
7591,45,2012-10-01,PTdoB,rice
7592,2,2012-10-01,PTdoB,num_deputados
7593,66,2012-10-01,PTdoB,governismo
7594,93,2012-10-01,PTdoB,fidelidade_lider
7595,5,2012-10-01,PTdoB,dispersao
7596,0,2012-10-01,PEN,rice
7597,2,2012-10-01,PEN,num_deputados
7598,75,2012-10-01,PEN,governismo
7599,12,2012-10-01,PEN,dispersao
7600,89,2012-10-01,PPS,rice
7601,6,2012-10-01,PPS,num_deputados
7602,74,2012-10-01,PPS,governismo
7603,94,2012-10-01,PPS,fidelidade_lider
7604,3,2012-10-01,PPS,dispersao
7605,100,2007-02-01,PSC,rice
7606,5,2007-02-01,PSC,num_deputados
7607,100,2007-02-01,PSC,governismo
7608,100,2007-02-01,PSC,fidelidade_lider
7609,0,2007-02-01,PSC,dispersao
7610,99,2007-02-01,PT,rice
7611,77,2007-02-01,PT,num_deputados
7612,100,2007-02-01,PT,governismo
7613,100,2007-02-01,PT,fidelidade_lider
7614,0,2007-02-01,PT,dispersao
7615,92,2007-02-01,PMDB,rice
7616,74,2007-02-01,PMDB,num_deputados
7617,96,2007-02-01,PMDB,governismo
7618,95,2007-02-01,PMDB,fidelidade_lider
7619,4,2007-02-01,PMDB,dispersao
7620,100,2007-02-01,PAN,rice
7621,5,2007-02-01,PAN,num_deputados
7622,100,2007-02-01,PAN,governismo
7623,100,2007-02-01,PAN,fidelidade_lider
7624,0,2007-02-01,PAN,dispersao
7625,86,2007-02-01,PTB,rice
7626,18,2007-02-01,PTB,num_deputados
7627,93,2007-02-01,PTB,governismo
7628,92,2007-02-01,PTB,fidelidade_lider
7629,6,2007-02-01,PTB,dispersao
7630,93,2007-02-01,PV,rice
7631,12,2007-02-01,PV,num_deputados
7632,89,2007-02-01,PV,governismo
7633,96,2007-02-01,PV,fidelidade_lider
7634,3,2007-02-01,PV,dispersao
7635,96,2007-02-01,PSB,rice
7636,24,2007-02-01,PSB,num_deputados
7637,98,2007-02-01,PSB,governismo
7638,97,2007-02-01,PSB,fidelidade_lider
7639,2,2007-02-01,PSB,dispersao
7640,87,2007-02-01,PSOL,rice
7641,3,2007-02-01,PSOL,num_deputados
7642,62,2007-02-01,PSOL,governismo
7643,100,2007-02-01,PSOL,fidelidade_lider
7644,0,2007-02-01,PSOL,dispersao
7645,0,2007-02-01,PHS,rice
7646,1,2007-02-01,PHS,num_deputados
7647,100,2007-02-01,PHS,governismo
7648,100,2007-02-01,PHS,fidelidade_lider
7649,0,2007-02-01,PHS,dispersao
7650,93,2007-02-01,PR,rice
7651,26,2007-02-01,PR,num_deputados
7652,97,2007-02-01,PR,governismo
7653,96,2007-02-01,PR,fidelidade_lider
7654,3,2007-02-01,PR,dispersao
7655,83,2007-02-01,DEM,rice
7656,54,2007-02-01,DEM,num_deputados
7657,43,2007-02-01,DEM,governismo
7658,96,2007-02-01,DEM,fidelidade_lider
7659,7,2007-02-01,DEM,dispersao
7660,0,2007-02-01,PRB,rice
7661,1,2007-02-01,PRB,num_deputados
7662,100,2007-02-01,PRB,governismo
7663,0,2007-02-01,PRB,dispersao
7664,100,2007-02-01,PCdoB,rice
7665,12,2007-02-01,PCdoB,num_deputados
7666,100,2007-02-01,PCdoB,governismo
7667,100,2007-02-01,PCdoB,fidelidade_lider
7668,0,2007-02-01,PCdoB,dispersao
7669,100,2007-02-01,PMN,rice
7670,4,2007-02-01,PMN,num_deputados
7671,100,2007-02-01,PMN,governismo
7672,100,2007-02-01,PMN,fidelidade_lider
7673,0,2007-02-01,PMN,dispersao
7674,80,2007-02-01,PSDB,rice
7675,58,2007-02-01,PSDB,num_deputados
7676,32,2007-02-01,PSDB,governismo
7677,97,2007-02-01,PSDB,fidelidade_lider
7678,7,2007-02-01,PSDB,dispersao
7679,90,2007-02-01,PP,rice
7680,32,2007-02-01,PP,num_deputados
7681,95,2007-02-01,PP,governismo
7682,94,2007-02-01,PP,fidelidade_lider
7683,4,2007-02-01,PP,dispersao
7684,89,2007-02-01,PDT,rice
7685,20,2007-02-01,PDT,num_deputados
7686,95,2007-02-01,PDT,governismo
7687,93,2007-02-01,PDT,fidelidade_lider
7688,4,2007-02-01,PDT,dispersao
7689,56,2007-02-01,PPS,rice
7690,13,2007-02-01,PPS,num_deputados
7691,44,2007-02-01,PPS,governismo
7692,88,2007-02-01,PPS,fidelidade_lider
7693,17,2007-02-01,PPS,dispersao
7694,91,2004-01-01,PSC,rice
7695,4,2004-01-01,PSC,num_deputados
7696,99,2004-01-01,PSC,governismo
7697,100,2004-01-01,PSC,fidelidade_lider
7698,0,2004-01-01,PSC,dispersao
7699,95,2004-01-01,PT,rice
7700,71,2004-01-01,PT,num_deputados
7701,97,2004-01-01,PT,governismo
7702,97,2004-01-01,PT,fidelidade_lider
7703,2,2004-01-01,PT,dispersao
7704,90,2004-01-01,PMDB,rice
7705,51,2004-01-01,PMDB,num_deputados
7706,94,2004-01-01,PMDB,governismo
7707,93,2004-01-01,PMDB,fidelidade_lider
7708,4,2004-01-01,PMDB,dispersao
7709,85,2004-01-01,PTB,rice
7710,36,2004-01-01,PTB,num_deputados
7711,92,2004-01-01,PTB,governismo
7712,93,2004-01-01,PTB,fidelidade_lider
7713,7,2004-01-01,PTB,dispersao
7714,97,2004-01-01,PL,rice
7715,26,2004-01-01,PL,num_deputados
7716,97,2004-01-01,PL,governismo
7717,97,2004-01-01,PL,fidelidade_lider
7718,1,2004-01-01,PL,dispersao
7719,71,2004-01-01,PV,rice
7720,4,2004-01-01,PV,num_deputados
7721,82,2004-01-01,PV,governismo
7722,84,2004-01-01,PV,fidelidade_lider
7723,9,2004-01-01,PV,dispersao
7724,92,2004-01-01,PSB,rice
7725,15,2004-01-01,PSB,num_deputados
7726,95,2004-01-01,PSB,governismo
7727,95,2004-01-01,PSB,fidelidade_lider
7728,3,2004-01-01,PSB,dispersao
7729,64,2004-01-01,DEM,rice
7730,41,2004-01-01,DEM,num_deputados
7731,54,2004-01-01,DEM,governismo
7732,82,2004-01-01,DEM,fidelidade_lider
7733,13,2004-01-01,DEM,dispersao
7734,94,2004-01-01,PCdoB,rice
7735,8,2004-01-01,PCdoB,num_deputados
7736,97,2004-01-01,PCdoB,governismo
7737,97,2004-01-01,PCdoB,fidelidade_lider
7738,1,2004-01-01,PCdoB,dispersao
7739,0,2004-01-01,PMN,rice
7740,1,2004-01-01,PMN,num_deputados
7741,100,2004-01-01,PMN,governismo
7742,0,2004-01-01,PMN,dispersao
7743,71,2004-01-01,PSDB,rice
7744,34,2004-01-01,PSDB,num_deputados
7745,54,2004-01-01,PSDB,governismo
7746,82,2004-01-01,PSDB,fidelidade_lider
7747,10,2004-01-01,PSDB,dispersao
7748,0,2004-01-01,PSL,rice
7749,1,2004-01-01,PSL,num_deputados
7750,97,2004-01-01,PSL,governismo
7751,100,2004-01-01,PSL,fidelidade_lider
7752,0,2004-01-01,PSL,dispersao
7753,95,2004-01-01,PRONA,rice
7754,5,2004-01-01,PRONA,num_deputados
7755,33,2004-01-01,PRONA,governismo
7756,1,2004-01-01,PRONA,dispersao
7757,81,2004-01-01,PP,rice
7758,31,2004-01-01,PP,num_deputados
7759,90,2004-01-01,PP,governismo
7760,89,2004-01-01,PP,fidelidade_lider
7761,7,2004-01-01,PP,dispersao
7762,84,2004-01-01,PDT,rice
7763,9,2004-01-01,PDT,num_deputados
7764,91,2004-01-01,PDT,governismo
7765,91,2004-01-01,PDT,fidelidade_lider
7766,6,2004-01-01,PDT,dispersao
7767,95,2004-01-01,PPS,rice
7768,14,2004-01-01,PPS,num_deputados
7769,96,2004-01-01,PPS,governismo
7770,98,2004-01-01,PPS,fidelidade_lider
7771,2,2004-01-01,PPS,dispersao
7772,67,2015-08-01,PSC,rice
7773,9,2015-08-01,PSC,num_deputados
7774,41,2015-08-01,PSC,governismo
7775,59,2015-08-01,PSC,fidelidade_lider
7776,12,2015-08-01,PSC,dispersao
7777,94,2015-08-01,PT,rice
7778,53,2015-08-01,PT,num_deputados
7779,94,2015-08-01,PT,governismo
7780,98,2015-08-01,PT,fidelidade_lider
7781,3,2015-08-01,PT,dispersao
7782,74,2015-08-01,PMDB,rice
7783,53,2015-08-01,PMDB,num_deputados
7784,70,2015-08-01,PMDB,governismo
7785,90,2015-08-01,PMDB,fidelidade_lider
7786,10,2015-08-01,PMDB,dispersao
7787,73,2015-08-01,PSD,rice
7788,27,2015-08-01,PSD,num_deputados
7789,69,2015-08-01,PSD,governismo
7790,89,2015-08-01,PSD,fidelidade_lider
7791,10,2015-08-01,PSD,dispersao
7792,84,2015-08-01,PRP,rice
7793,3,2015-08-01,PRP,num_deputados
7794,77,2015-08-01,PRP,governismo
7795,93,2015-08-01,PRP,fidelidade_lider
7796,3,2015-08-01,PRP,dispersao
7797,51,2015-08-01,PTB,rice
7798,20,2015-08-01,PTB,num_deputados
7799,62,2015-08-01,PTB,governismo
7800,78,2015-08-01,PTB,fidelidade_lider
7801,16,2015-08-01,PTB,dispersao
7802,54,2015-08-01,PV,rice
7803,7,2015-08-01,PV,num_deputados
7804,49,2015-08-01,PV,governismo
7805,85,2015-08-01,PV,fidelidade_lider
7806,14,2015-08-01,PV,dispersao
7807,66,2015-08-01,PSB,rice
7808,27,2015-08-01,PSB,num_deputados
7809,47,2015-08-01,PSB,governismo
7810,86,2015-08-01,PSB,fidelidade_lider
7811,12,2015-08-01,PSB,dispersao
7812,97,2015-08-01,PSOL,rice
7813,4,2015-08-01,PSOL,num_deputados
7814,47,2015-08-01,PSOL,governismo
7815,59,2015-08-01,PSOL,fidelidade_lider
7816,1,2015-08-01,PSOL,dispersao
7817,86,2015-08-01,PHS,rice
7818,4,2015-08-01,PHS,num_deputados
7819,70,2015-08-01,PHS,governismo
7820,88,2015-08-01,PHS,fidelidade_lider
